ZIP,Geographic Area Name,Number HH,Number Families,Families with Children <18,Families with No Own Children,Married Couple Families,Married Couple with Kids <18,Female Householder,Single Mom,Male Householder,Single Dad,2-Person Families,3-Person Families,4-Person Families,5-Person Families,6-Person Families,7+ Person Families,No Earners,1 Earner,2 Earners,3+ Earners,Non Family Households,Non-Family Female Householder,Single Woman,Single Woman Not Alone,Non-Family Male,Single Male,Single Male Not Alone,Median Income,Median Family Income,Median Family With Children,Median Family No Kids,Median Married,Median Married Kids,Media Married No Kids,Total Pop,Total Pop <5,Total Pop 5-9,Total Pop 10-14,Total Pop 15-19,Total Pop 20-24,Total Pop 25-29,Total Pop 30-34,Total Pop 35-39,Total Pop 40-44,Total Pop 45-49,Total Pop 50-54,Total Pop 55-59,Total Pop 60-64,Total Pop 65-69,Total Pop 70-74,Total Pop 75-79,Total Pop 80-84,Total Pop 85+,Total Pop 5-14,Total Pop 15-17,Total Pop <18,Total Pop 18-24,Total Pop 15-44,Total Pop 16+,Total Pop 18+,Total Pop 21+,Total Pop 60+,Total Pop 62+,Total Pop 65+,Total Pop 75+,Median Age,Males Per 100 Females,Age Dependency Ratio,Old-Age Dependency Ratio,Child Dependency Ratio,Total Pop Male,Median Age Male,Total Pop Female,Median Age Female,ZCTA5,latitude,longitude,area_land_meters,area_water_meters,area_land_sqmi,area_water_sqmi,wealth_score,population_score,children_score,area_score,composite_score,grade,cluster,cluster_id,cluster_radius,cluster_grades,ZIPs in Cluster,Avg Median Income,Total Population,Total Children,Total Area (sq mi)
78613,ZCTA5 78613,33646,23676,12712,10964,19067,10393,2948,1594,1661,725,9063,5695,6623,1403,750,142,2081,7200,11597,2798,9970,4389,3489,900,5581,4153,1428,120829.0,144043,157050,124925,158709,170375,56346,89162,4921,5667,7720,5799,4972,6424,6226,7833,7856,6946,6168,4980,3878,2914,2603,1825,1184,1246,13387,3933,22241,6838,39110,69518,66921,64328,13650,11854,9772,4255,37.3,101.1,56.0,17.1,38.9,44835,36.5,44327,38.0,78613,30.50391,-97.82418,72917132.0,330237.0,28.153,0.128,0.2823713728562143,0.6222762003584568,0.554158268337569,0.994169491864618,0.5386581248523298,A,61,"A,B_5mi_C9",5,"A,B",6,121873.67,288876,39253,98.68
92503,ZCTA5 92503,24727,19742,9029,10713,13822,6653,3932,1689,1988,687,5725,4362,4198,2998,1445,1014,1792,5785,7819,4346,4985,2486,2051,435,2499,1866,633,91523.0,97671,89683,104214,114439,111637,56544,88242,5284,5744,7674,6343,5770,6562,7214,6356,5582,6012,5666,4942,4499,4168,2703,1687,877,1159,13418,3658,22360,8455,37827,68370,65882,62013,15093,13174,10594,3723,34.7,100.7,59.6,19.2,40.4,44273,33.3,43969,36.6,92503,33.882584,-117.442292,77488371.0,10935445.0,29.918,4.222,0.1195575481813586,0.6150441782221803,0.3927788975549908,0.993801554260165,0.4317578799134336,A,30,"A,B_5mi_C10",5,"A,B",7,97461.14,417273,41274,129.38
11234,ZCTA5 11234,32178,23509,8307,15202,15393,5861,6237,1974,1879,472,9724,5349,4700,2038,1219,479,3725,7230,8603,3951,8669,5215,4812,403,3454,2768,686,94434.0,111881,124003,106549,127480,158431,82192,87778,4386,4695,6014,4881,4830,4861,5096,5647,5248,5397,6046,5631,6808,5637,4894,3695,1867,2145,10709,3204,18299,6507,30563,71634,69479,66885,25046,22327,18238,7707,43.3,85.9,71.3,35.6,35.7,40562,42.2,47216,44.2,11234,40.606436,-73.909725,19191753.0,2139242.0,7.41,0.826,0.1357300399451101,0.6113967235795366,0.3611427569888704,0.998493644685678,0.4279017324962087,A,0,"A,B_5mi_C2",5,"A,B",210,143259.88,7560984,740399,1193.38
60647,ZCTA5 60647,38440,16733,7176,9557,11905,4966,3445,1815,1383,395,7625,4256,3118,1106,448,180,1287,4454,9566,1426,21707,10863,6743,4120,10844,6672,4172,102851.0,126632,137379,125691,175093,212288,50201,85589,5304,4039,3209,3103,5560,13206,14129,9924,5781,4586,3542,3551,2975,2456,1552,1084,584,1004,7248,1948,14500,6715,51703,72357,71089,69558,9655,8448,6680,2672,32.8,95.6,32.9,10.4,22.5,41832,33.2,43757,32.4,60647,41.921215,-87.701028,10410307.0,89620.0,4.019,0.035,0.1824919304210625,0.5941892274313745,0.3115853124178425,0.9992005435053384,0.4260656963848003,A,6,"A,B_5mi_C8",5,"A,B",41,124677.54,1829617,177005,279.96
30024,ZCTA5 30024,28362,22846,12865,9981,19666,11096,2136,1098,1044,671,6453,6355,7153,1912,631,342,1444,6178,11249,3975,5516,3150,2654,496,2366,1975,391,139918.0,153169,161682,146678,167752,175710,86415,85106,3654,6872,7146,7942,4849,3144,3715,5393,7275,7283,8558,5837,5052,2762,1933,1737,1004,950,14018,5180,22852,7611,32318,65618,62254,58640,13438,11405,8386,3691,39.9,99.2,58.0,15.6,42.4,42373,40.0,42733,39.8,30024,34.063485,-84.0911,110381915.0,1795911.0,42.619,0.693,0.3884231403856731,0.5903924158098293,0.5608623258259574,0.9911538627507266,0.5709583594573476,A,57,"A,B_5mi_C11",5,"A,B",3,114286.67,201790,26685,87.97
91911,ZCTA5 91911,25375,19604,7766,11838,12973,5441,4908,1698,1723,627,5817,4934,4755,2458,999,641,2191,6013,7295,4105,5771,3031,2528,503,2740,2139,601,79334.0,88746,84316,92816,99729,96366,52872,84619,4897,5260,5341,5865,5764,6419,6890,6001,5834,4976,5671,4750,4572,3973,2872,2090,1736,1708,10601,3793,19291,7836,36773,68009,65328,62164,16951,15198,12379,5534,36.7,91.6,59.8,23.4,36.4,40453,35.6,44166,37.8,91911,32.608185,-117.054512,30473931.0,341027.0,11.766,0.132,0.0518397528847703,0.5865641606137786,0.3374375602488827,0.9975855788471524,0.386325850534163,A,7,"A,B_5mi_C12",5,"A,B",27,116388.7,1382977,139535,355.71
22193,ZCTA5 22193,24581,19710,9668,10042,15156,7615,2859,1316,1695,737,6007,4114,4433,2853,1231,1072,1407,5051,8884,4368,4871,2694,2229,465,2177,1656,521,119273.0,128566,116496,137654,146054,138949,80028,83798,6255,5917,6674,6601,5095,5070,5539,6710,6063,5745,5712,5258,5059,2929,2433,1504,791,443,12591,4066,22912,7630,35078,63862,60886,57193,13159,11123,8100,2738,35.5,96.0,58.8,15.3,43.4,41054,35.7,42744,35.3,22193,38.644065,-77.350545,45789824.0,69359.0,17.68,0.027,0.2737267843352944,0.5801103669465144,0.4207781964770835,0.9963527272931946,0.4875128159437601,A,8,"A,B_5mi_C13",5,"A,B",106,151576.5,3718596,413336,1091.5
11377,ZCTA5 11377,33371,19122,7331,11791,12796,4692,4269,1923,2057,716,8071,4497,4056,1482,630,386,2633,5688,7813,2988,14249,7754,6485,1269,6495,5231,1264,73292.0,82230,76244,83851,93783,98069,62403,83545,4316,3754,4680,3360,3391,6061,8274,7696,6604,6334,5654,4707,5159,3885,3860,2334,2057,1419,8434,2168,14918,4583,35386,70280,68627,66882,18714,16094,13555,5810,40.2,98.2,51.7,24.6,27.1,41387,39.4,42158,41.0,11377,40.74482,-73.905161,6569937.0,0.0,2.537,0.0,0.0182725267643349,0.5781215608590384,0.3183770046446412,0.99950948601514,0.3674592208349883,A,0,"A,B_5mi_C2",5,"A,B",210,143259.88,7560984,740399,1193.38
92804,ZCTA5 92804,24644,17626,7497,10129,11678,5155,4116,1721,1832,621,5228,4019,3412,2415,1668,884,1625,5604,6267,4130,7018,3813,2994,819,3205,2325,880,74588.0,85273,71780,94087,98219,88316,57976,83435,5093,4679,5428,5780,6058,6446,6085,5617,5507,4360,5405,5286,5332,4172,2871,2059,1427,1830,10107,3780,18980,8058,35493,66764,64455,61227,17691,15469,12359,5316,36.5,91.6,60.2,23.7,36.4,39882,36.0,43553,37.4,92804,33.818271,-117.975019,18154835.0,0.0,7.01,0.0,0.025472646766335,0.577256862560136,0.3256506879326966,0.998577029978472,0.3718485597568242,A,2,"A,B_5mi_C4",5,"A,B",88,125398.25,3821079,373857,712.69
77379,ZCTA5 77379,28721,22418,11082,11336,18215,8888,2836,1538,1367,656,8073,5729,5039,2586,803,188,2212,7112,9584,3510,6303,3825,3475,350,2478,2234,244,110712.0,126798,121667,131186,139855,143912,61667,83163,5687,6724,6819,6077,4448,4271,4911,6271,5643,5651,5126,5139,5212,3938,3288,1697,1175,1086,13543,3820,23050,6705,31621,62869,60113,56652,16396,14033,11184,3958,36.5,93.2,70.0,22.9,47.1,40116,35.8,43047,37.2,77379,30.039457,-95.534383,65952474.0,745720.0,25.464,0.288,0.2261648805257866,0.5751186994937585,0.4827359565331698,0.9947300494954252,0.4882117424670417,A,9,"A,B_5mi_C14",5,"A,B",4,92514.5,242642,29909,67.1
92154,ZCTA5 92154,22987,18730,7730,11000,13094,5376,3827,1850,1809,504,5649,4394,4602,2040,957,1088,2056,5931,7411,3332,4257,1843,1463,380,2414,1740,674,90035.0,97672,89149,102760,111580,113918,57827,82832,4335,4740,6252,6124,6689,6380,6194,5886,5649,4972,5702,4801,3737,4037,2757,2066,1426,1085,10992,3718,19045,9095,36922,66280,63787,60151,15108,13571,11371,4577,35.6,108.0,58.0,21.7,36.3,43001,33.4,39831,38.0,92154,32.567022,-117.00425,96266359.0,1336215.0,37.169,0.516,0.1112907437346178,0.5725167437034242,0.3358601349574971,0.9922899873650436,0.4030566476398067,A,7,"A,B_5mi_C12",5,"A,B",27,116388.7,1382977,139535,355.71
27587,ZCTA5 27587,29199,22712,10082,12630,19022,8404,2773,1038,917,640,10257,4797,4818,2058,598,184,2389,5646,12316,2361,6487,4051,3296,755,2436,1792,644,125607.0,141775,166814,127341,158590,181595,91536,81902,5076,5539,6406,6047,3394,4293,4304,4793,7121,6873,6202,5883,5103,3646,3291,1816,1428,687,11945,4372,21393,5069,29952,63151,60509,57915,15971,13773,10868,3931,40.8,94.2,65.0,21.9,43.1,39734,40.0,42168,41.1,27587,35.981382,-78.557584,271058614.0,13835129.0,104.656,5.342,0.3089162597154397,0.5652061126308838,0.4389185873280168,0.9782214292280876,0.4995707040091989,A,86,"A,B_5mi_C15",5,"A,B",3,118305.33,160645,19400,151.05
76063,ZCTA5 76063,26730,20828,11174,9654,16123,8185,3627,2476,1078,513,7251,5435,4534,2313,687,608,1818,5894,9513,3603,5902,3091,2718,373,2811,2180,631,113177.0,126177,129211,124375,143373,146598,63890,81758,4019,5652,8550,7256,4982,3899,4517,5166,6919,6273,6074,4870,4724,3083,2237,1859,862,816,14202,4821,23042,7417,32739,62261,58716,55465,13581,12024,8857,3537,36.8,93.7,64.0,17.8,46.2,39554,36.5,42204,37.0,76063,32.57074,-97.144837,134212636.0,528137.0,51.82,0.204,0.2398595532147758,0.564074143948684,0.4867671545000439,0.9892357925532348,0.4911811876479067,A,52,"A,B_5mi_C16",5,"A,B",7,110407.29,298078,36264,133.1
60608,ZCTA5 60608,30070,16181,6289,9892,9980,3737,4005,1876,2196,676,6777,3972,2839,1081,902,610,1434,4985,6954,2808,13889,6804,5258,1546,7085,5210,1875,70704.0,82461,70063,91163,108407,108601,45724,81459,3407,3571,4241,4073,7666,9305,9187,7080,5819,4296,4846,4737,4026,3903,2343,1335,739,885,7812,2414,13633,9325,43130,69434,67826,64632,13231,11533,9205,2959,34.6,126.1,39.0,15.7,23.3,45432,33.2,36027,36.1,60608,41.84688,-87.670664,16322728.0,568479.0,6.302,0.219,0.0038945093529336,0.5617237367543944,0.2727193059328718,0.9987246219467172,0.3453323106962748,B,6,"A,B_5mi_C8",5,"A,B",41,124677.54,1829617,177005,279.96
92592,ZCTA5 92592,24914,20744,10003,10741,16853,8058,2649,1306,1242,639,7594,4659,4764,2313,926,488,2331,6698,8744,2971,4170,2320,1889,431,1850,1285,565,132475.0,141323,144245,139074,155540,158191,85972,80933,5826,6109,6586,6151,3472,3576,5438,6284,5542,5222,5139,5226,5481,3716,3058,1643,1377,1087,12695,4282,22803,5341,30463,61015,58130,55304,16362,14108,10881,4107,37.5,97.4,71.3,23.0,48.3,39932,37.1,41001,37.8,92592,33.511228,-117.042396,251766372.0,3263744.0,97.208,1.26,0.3470724512075201,0.5575889067069144,0.4354570151608098,0.9797740633799102,0.5105963533192444,A,70,"A,B_5mi_C17",5,"A,B",3,119435.33,200466,24220,133.9
92704,ZCTA5 92704,20281,16329,6470,9859,10829,4617,3405,1094,2095,759,4302,3059,3637,2295,1187,1849,1575,3765,5665,5324,3952,2051,1278,773,1901,1177,724,94249.0,92641,85989,96723,101710,97844,70335,80408,4870,4354,5388,5873,5534,7166,6773,5617,5450,4574,4848,5561,4800,3594,2517,1447,1055,987,9742,3674,18286,7733,36413,64680,62122,59000,14400,12292,9600,3489,35.2,99.8,53.1,18.3,34.8,40161,35.2,40247,35.4,92704,33.721131,-117.90511,19454210.0,62530.0,7.511,0.024,0.1347022450374173,0.5534619375530612,0.2806502497590045,0.9984725898992476,0.3918041366862967,A,2,"A,B_5mi_C4",5,"A,B",88,125398.25,3821079,373857,712.69
91710,ZCTA5 91710,22987,18344,7464,10880,13538,5826,3148,978,1658,660,5625,4602,4097,2142,1239,639,1669,4931,7520,4224,4643,2511,2032,479,2132,1601,531,104205.0,114907,117243,111890,122587,126925,75649,80186,4543,4987,4652,5152,5432,5650,5683,5744,5903,5720,5258,5236,5329,4021,3082,1858,1041,895,9639,3838,18020,6746,33564,64675,62166,60126,16226,13890,10897,3794,38.5,110.0,56.4,21.3,35.1,42009,37.5,38177,39.6,91710,34.004486,-117.684713,55764539.0,0.0,21.531,0.0,0.1900142780157447,0.5517168191680031,0.3242047147489265,0.9955499353868212,0.4234422658718124,A,10,"A,B_5mi_C18",5,"A,B",16,109050.75,840283,84646,265.35
