ZIP,Geographic Area Name,Number HH,Number Families,Families with Children <18,Families with No Own Children,Married Couple Families,Married Couple with Kids <18,Female Householder,Single Mom,Male Householder,Single Dad,2-Person Families,3-Person Families,4-Person Families,5-Person Families,6-Person Families,7+ Person Families,No Earners,1 Earner,2 Earners,3+ Earners,Non Family Households,Non-Family Female Householder,Single Woman,Single Woman Not Alone,Non-Family Male,Single Male,Single Male Not Alone,Median Income,Median Family Income,Median Family With Children,Median Family No Kids,Median Married,Median Married Kids,Media Married No Kids,Total Pop,Total Pop <5,Total Pop 5-9,Total Pop 10-14,Total Pop 15-19,Total Pop 20-24,Total Pop 25-29,Total Pop 30-34,Total Pop 35-39,Total Pop 40-44,Total Pop 45-49,Total Pop 50-54,Total Pop 55-59,Total Pop 60-64,Total Pop 65-69,Total Pop 70-74,Total Pop 75-79,Total Pop 80-84,Total Pop 85+,Total Pop 5-14,Total Pop 15-17,Total Pop <18,Total Pop 18-24,Total Pop 15-44,Total Pop 16+,Total Pop 18+,Total Pop 21+,Total Pop 60+,Total Pop 62+,Total Pop 65+,Total Pop 75+,Median Age,Males Per 100 Females,Age Dependency Ratio,Old-Age Dependency Ratio,Child Dependency Ratio,Total Pop Male,Median Age Male,Total Pop Female,Median Age Female,ZCTA5,latitude,longitude,area_land_meters,area_water_meters,area_land_sqmi,area_water_sqmi,wealth_score,population_score,children_score,area_score,composite_score,grade,cluster,cluster_id,cluster_radius,cluster_grades,ZIPs in Cluster,Avg Median Income,Total Population,Total Children,Total Area (sq mi)
7052,ZCTA5 07052,17463,12358,5219,7139,9394,3825,2054,916,910,478,4817,3359,2720,932,358,172,1175,2968,6098,2117,5105,3183,2929,254,1922,1593,329,131456.0,157857,159939,156976,188133,194506,91544,48323,2567,2692,3305,2690,2860,2233,2907,3725,3143,3687,3352,2888,3284,2632,2312,1567,927,1552,5997,1791,10355,3759,17558,39243,37968,36377,12274,10893,8990,4046,41.7,94.9,66.8,31.0,35.7,23531,40.3,24792,43.4,07052,40.785755,-74.265058,31144194.0,317189.0,12.025,0.122,0.3414112457429846,0.3012451655504198,0.2258347208833581,0.9975315868700684,0.3971231234156462,A,18,A_5mi_C27,5,A,19,177437.68,501941,64348,133.0
11590,ZCTA5 11590,15146,11224,3944,7280,8586,3149,1786,570,852,225,4186,2547,2096,1248,394,753,1480,2475,4460,2809,3922,2205,1928,277,1717,1028,689,149250.0,166080,170890,161341,182972,183594,101327,48243,2881,2710,2401,2535,2915,3025,2927,3381,3399,3914,3128,3451,2770,2594,2331,1755,1192,934,5111,1677,9669,3773,18182,39468,38574,37170,11576,10668,8806,3881,42.4,100.8,62.1,29.6,32.5,24223,41.0,24020,43.3,11590,40.755182,-73.574338,17266167.0,40187.0,6.667,0.016,0.4402684489185931,0.3006162940603088,0.1699675751467881,0.9986485328670428,0.4150047684076622,A,14,A_5mi_C20,5,A,36,162983.64,1124667,114174,259.7
85249,ZCTA5 85249,16789,13334,6839,6495,11780,5943,1057,578,497,318,5234,2867,3253,1151,643,186,2030,3223,6030,2051,3455,2036,1888,148,1419,1073,346,150985.0,170531,188417,142732,180547,200692,85221,48018,1595,3439,4707,4078,1779,1021,1888,2966,3737,4927,3973,3232,2462,2157,2319,1855,1065,818,8146,2890,12631,2967,15469,37214,35387,33883,10676,9692,8214,3738,43.3,99.4,76.7,30.2,46.5,23939,42.0,24079,44.7,85249,33.224956,-111.795717,35774407.0,72224.0,13.813,0.028,0.4499074984583076,0.2988475929943716,0.2968188589957059,0.9971588546112796,0.4558566289496857,A,19,A_5mi_C18,5,A,8,123321.5,406070,53926,103.58
8817,ZCTA5 08817,16618,12364,5930,6434,9761,5092,1823,683,780,155,3741,3762,3340,862,385,274,937,3850,5498,2079,4254,1918,1601,317,2336,1613,723,109734.0,127422,131095,124366,135533,136652,58472,47924,3090,3607,2979,2528,2340,3381,3659,4000,3667,3348,2930,3046,2673,2312,1861,1066,778,659,6586,1644,11320,3224,19575,37833,36604,35087,9349,8430,6676,2503,38.1,105.3,60.1,22.3,37.8,24578,37.9,23346,38.2,08817,40.514655,-74.393104,27814619.0,452934.0,10.739,0.175,0.2207314566353883,0.2981086689934912,0.2569888703882219,0.9977996705864008,0.3636443553255108,A,18,A_5mi_C27,5,A,19,177437.68,501941,64348,133.0
20852,ZCTA5 20852,21640,10911,4734,6177,8620,3472,1722,931,569,331,5603,2231,2254,621,115,87,1122,3745,5126,918,10729,6212,5081,1131,4517,3428,1089,121496.0,163498,136350,174005,184752,181368,80345,47857,2203,2381,2641,2409,3081,4259,3842,4156,3212,2844,3200,2899,2509,2224,2141,1368,1087,1401,5022,1397,8622,4093,20959,40254,39235,37984,10730,9991,8221,3856,38.7,95.1,54.3,26.5,27.8,23333,37.4,24524,40.0,20852,39.051511,-77.123973,21550223.0,41314.0,8.321,0.016,0.2860769901720584,0.2975819891205232,0.204583296818859,0.99830373468134,0.3707638936321837,A,12,A_5mi_C10,5,A,60,163167.03,2238450,244035,548.68
30076,ZCTA5 30076,17023,11621,5345,6276,9120,3916,1700,1083,801,346,5521,2290,2473,713,268,356,1090,3564,5636,1331,5402,2531,1839,692,2871,1948,923,113166.0,130858,139107,130035,145048,161134,60263,47397,3145,3060,3522,4067,2450,2458,3374,3436,3266,3701,3146,2868,2455,2499,1881,1142,483,444,6582,3048,12775,3469,19051,36291,34622,32835,8904,7955,6449,2069,37.5,94.5,68.2,22.9,45.3,23031,37.9,24366,37.3,30076,34.028568,-84.311368,40323701.0,1192242.0,15.569,0.46,0.2397984410851292,0.293965978052385,0.2313557094032074,0.9967927931759144,0.3616482817876216,A,16,A_5mi_C22,5,A,3,145713.0,153787,19858,55.53
60564,ZCTA5 60564,15804,13400,6855,6545,11827,6031,1145,601,428,223,4823,3442,3542,988,453,152,1225,4047,6270,1858,2404,1141,1025,116,1263,997,266,176250.0,189982,210137,172887,197973,219674,86118,47243,2726,3289,4224,3423,2195,1960,2151,3763,4178,3387,4033,3913,2725,1898,1537,1041,403,397,7513,2522,12761,3096,17670,36035,34482,33025,8001,6576,5276,1841,39.9,96.3,61.8,18.1,43.7,23173,41.4,24070,39.3,60564,41.706234,-88.195104,41622177.0,449414.0,16.07,0.174,0.5902709489602604,0.2927554004339213,0.2975199369029884,0.99668835309669,0.5039051462582754,A,24,A_5mi_C33,5,A,5,158341.8,175834,23803,67.11
94582,ZCTA5 94582,16166,12740,7753,4987,10958,6962,1266,479,516,312,3464,3569,4307,966,286,148,800,4083,6104,1753,3426,2069,1709,360,1357,1131,226,211159.0,"250,000+","250,000+",211345,"250,000+","250,000+",89327,47182,2269,3355,5022,3361,1977,1838,1670,3150,4349,5277,4780,3397,2201,1307,1194,998,718,319,8377,2459,13105,2879,16345,35595,34077,32839,6737,5897,4536,2035,41.4,93.6,59.7,15.4,44.4,22805,41.5,24377,41.3,94582,37.762988,-121.916174,33799149.0,41682.0,13.05,0.016,0.7842130702178371,0.2922758859227117,0.3368679344492157,0.997317912057284,0.5835878189041426,A,9,A_5mi_C14,5,A,15,177266.2,677447,80841,256.85
95136,ZCTA5 95136,16058,12030,4939,7091,9387,3924,1820,783,823,232,4938,2904,2576,971,385,256,1306,3695,5169,1860,4028,2232,1697,535,1796,1108,688,143696.0,156359,145996,161088,178388,194107,94750,47157,2840,2886,2600,2702,2859,3226,4640,3923,3582,2847,2994,2929,2380,2597,1397,1233,843,679,5486,1759,10085,3802,20932,38303,37072,35715,9129,8040,6749,2755,36.9,100.4,55.5,22.3,33.3,23631,36.4,23526,37.7,95136,37.269128,-121.850992,12072093.0,50274.0,4.661,0.019,0.4094123790952071,0.292079363582052,0.2135658575059153,0.9990667101104044,0.4156399691680681,A,7,A_5mi_C11,5,A,63,178586.11,2444768,248562,451.13
94303,ZCTA5 94303,14485,10871,5034,5837,8152,4024,1866,629,853,381,3317,2882,2898,874,352,548,899,3208,4421,2343,3614,1908,1406,502,1706,1350,356,148031.0,169976,210985,142083,214492,247250,87625,47123,2788,2957,3022,3794,2553,3623,3166,2659,3881,3172,3100,3592,2991,1633,1338,1270,787,797,5979,2597,11364,3750,19676,37736,35759,33904,8816,7663,5825,2854,38.1,96.8,57.4,19.5,38.0,23183,36.2,23940,40.1,94303,37.457883,-122.115097,20642378.0,1895741.0,7.97,0.732,0.4334961138241193,0.2918120931987548,0.2177285075804048,0.9983769052757666,0.4251611465436792,A,7,A_5mi_C11,5,A,63,178586.11,2444768,248562,451.13
