ZIP,Geographic Area Name,Number HH,Number Families,Families with Children <18,Families with No Own Children,Married Couple Families,Married Couple with Kids <18,Female Householder,Single Mom,Male Householder,Single Dad,2-Person Families,3-Person Families,4-Person Families,5-Person Families,6-Person Families,7+ Person Families,No Earners,1 Earner,2 Earners,3+ Earners,Non Family Households,Non-Family Female Householder,Single Woman,Single Woman Not Alone,Non-Family Male,Single Male,Single Male Not Alone,Median Income,Median Family Income,Median Family With Children,Median Family No Kids,Median Married,Median Married Kids,Media Married No Kids,Total Pop,Total Pop <5,Total Pop 5-9,Total Pop 10-14,Total Pop 15-19,Total Pop 20-24,Total Pop 25-29,Total Pop 30-34,Total Pop 35-39,Total Pop 40-44,Total Pop 45-49,Total Pop 50-54,Total Pop 55-59,Total Pop 60-64,Total Pop 65-69,Total Pop 70-74,Total Pop 75-79,Total Pop 80-84,Total Pop 85+,Total Pop 5-14,Total Pop 15-17,Total Pop <18,Total Pop 18-24,Total Pop 15-44,Total Pop 16+,Total Pop 18+,Total Pop 21+,Total Pop 60+,Total Pop 62+,Total Pop 65+,Total Pop 75+,Median Age,Males Per 100 Females,Age Dependency Ratio,Old-Age Dependency Ratio,Child Dependency Ratio,Total Pop Male,Median Age Male,Total Pop Female,Median Age Female,ZCTA5,latitude,longitude,area_land_meters,area_water_meters,area_land_sqmi,area_water_sqmi,wealth_score,population_score,children_score,area_score,composite_score,grade,cluster,cluster_id,cluster_radius,cluster_grades,ZIPs in Cluster,Avg Median Income,Total Population,Total Children,Total Area (sq mi)
60608,ZCTA5 60608,30070,16181,6289,9892,9980,3737,4005,1876,2196,676,6777,3972,2839,1081,902,610,1434,4985,6954,2808,13889,6804,5258,1546,7085,5210,1875,70704.0,82461,70063,91163,108407,108601,45724,81459,3407,3571,4241,4073,7666,9305,9187,7080,5819,4296,4846,4737,4026,3903,2343,1335,739,885,7812,2414,13633,9325,43130,69434,67826,64632,13231,11533,9205,2959,34.6,126.1,39.0,15.7,23.3,45432,33.2,36027,36.1,60608,41.84688,-87.670664,16322728.0,568479.0,6.302,0.219,0.0038945093529336,0.5617237367543944,0.2727193059328718,0.9987246219467172,0.3453323106962748,B,0,"B,C_5mi_C1",5,"B,C",36,103621.28,1355560,121269,137.43
7305,ZCTA5 07305,26319,16686,6759,9927,9081,4057,5637,2491,1968,211,5810,4662,3260,1478,920,556,1812,5612,6696,2566,9633,5114,4462,652,4519,3458,1061,77126.0,91591,74653,98002,117125,109630,56603,71643,5721,5160,4646,4151,4313,5200,5985,4602,4855,4051,4284,4768,3715,3683,2617,1894,862,1136,9806,2539,18066,5925,29106,55391,53577,51277,13907,12256,10192,3892,35.7,93.7,65.1,23.5,41.6,34647,33.9,36996,37.6,07305,40.698149,-74.080976,14957634.0,964804.0,5.775,0.373,0.0395728817702517,0.484561204917775,0.2933134694592937,0.9988344820699732,0.3485819627514272,B,1,"B,C_5mi_C2",5,"B,C",106,106626.55,3672559,332353,278.71
91706,ZCTA5 91706,18485,15603,5939,9664,9718,4011,3731,1380,2154,548,3599,3588,3596,2480,1168,1172,1393,4441,5386,4383,2882,1392,1147,245,1490,1155,335,79473.0,78763,68677,86118,87570,82066,64215,71620,3718,3838,5138,5059,5595,4997,5206,4439,5275,5040,4721,4551,3893,3563,2768,1520,1182,1117,8976,2972,15666,7682,30571,58030,55954,53043,14043,12118,10150,3819,37.4,102.0,56.4,22.2,34.2,36169,35.7,35451,39.1,91706,34.09741,-117.968269,34801256.0,2219623.0,13.437,0.857,0.0526119879775774,0.4843804043643682,0.2573832267110683,0.997237236786506,0.3420908301963221,B,2,"B,C_5mi_C3",5,"B,C",103,104663.29,3802492,336813,565.19
10469,ZCTA5 10469,23582,16775,6642,10133,8762,3558,6278,2552,1735,532,5563,4966,2810,1999,989,448,2440,5335,5985,3015,6807,3715,3391,324,3092,2819,273,76018.0,90745,71584,97610,123641,135263,65774,69855,4121,4100,3814,5376,4499,4604,5086,3437,4080,3778,4967,4651,4703,3375,2648,2438,1927,2251,7914,3706,15741,6169,27082,56715,54114,51644,17342,14872,12639,6616,39.9,87.1,68.4,30.5,38.0,32529,37.4,37326,42.1,10469,40.868609,-73.848134,6403528.0,0.0,2.472,0.0,0.0334172236203936,0.4705059271137943,0.2881868372622908,0.9995230361252188,0.3421817202873667,B,1,"B,C_5mi_C2",5,"B,C",106,106626.55,3672559,332353,278.71
10463,ZCTA5 10463,29575,16495,7380,9115,9096,3781,5934,3187,1465,412,7731,4652,2507,1094,242,269,2739,5190,7264,1302,13080,8154,7746,408,4926,3957,969,72952.0,84178,80116,85521,126204,152436,47543,69373,4140,3499,4886,3863,3484,4214,4543,4388,4063,4419,4906,4278,4273,4220,3547,2727,1684,2239,8385,2837,15362,4510,24555,55812,54011,52319,18690,17377,14417,6650,41.9,82.8,75.2,36.4,38.8,31426,38.0,37947,44.7,10463,40.880678,-73.90654,3755858.0,345779.0,1.45,0.134,0.0163836063934398,0.4667169763858755,0.3205240557356936,0.9997360855483072,0.3451952870678332,B,1,"B,C_5mi_C2",5,"B,C",106,106626.55,3672559,332353,278.71
91766,ZCTA5 91766,19399,15256,6340,8916,10235,4089,3180,1499,1841,752,4658,2969,3072,2789,912,856,1612,4701,5411,3532,4143,2065,1572,493,2078,1208,870,77699.0,78913,75945,83571,91417,97654,51542,68673,3861,4231,5251,5319,4975,5735,5029,4566,4885,4364,4056,3902,3646,3212,2489,1399,782,971,9482,3128,16471,7166,30509,54256,52202,49003,12499,10904,8853,3152,34.9,102.6,58.4,20.4,38.0,34772,34.4,33901,36.1,91766,34.042286,-117.756106,26337187.0,13041.0,10.169,0.005,0.0427562681600249,0.4612143508474043,0.2749539917623346,0.997918494628632,0.3393815357484848,B,7,"B,C_5mi_C4",5,"B,C",8,93650.5,392500,37256,77.07
33015,ZCTA5 33015,23010,17641,7525,10116,9755,4270,5590,2324,2296,931,6540,5076,3595,1865,274,291,1432,5366,7944,2899,5369,3021,2230,791,2348,1472,876,73609.0,72944,65196,78953,86813,78266,60625,68430,3098,3671,4138,5297,4486,3688,4316,4613,6268,5491,5296,5092,3900,3102,2292,1654,1055,973,7809,3170,14077,6613,28668,56170,54353,51152,12976,11068,9076,3682,40.8,88.5,51.1,20.0,31.1,32122,37.8,36308,42.8,33015,25.941369,-80.317673,15127209.0,1607012.0,5.841,0.62,0.0200336672277871,0.4593041536961922,0.3268775742704408,0.9988207234966622,0.3467589950745955,B,3,"B,C_5mi_C5",5,"B,C",15,96790.6,576248,60139,131.64
11434,ZCTA5 11434,22737,15830,5983,9847,7526,3296,6675,2311,1629,376,5724,4476,2875,1582,682,491,1730,5234,6012,2854,6907,4404,4103,301,2503,2074,429,76668.0,98089,96826,98373,120858,136186,67043,67611,3926,4072,4214,4087,3904,4872,4286,4370,4505,3815,5225,4888,4746,3557,2595,1710,1228,1611,8286,2489,14701,5502,26024,54183,52910,50754,15447,13494,10701,4549,40.1,81.6,60.2,25.4,34.8,30380,37.5,37231,42.2,11434,40.677857,-73.777073,8465071.0,106288.0,3.268,0.041,0.0370283949176931,0.4528660818161809,0.259311190956095,0.999357099392559,0.3312300767801411,B,1,"B,C_5mi_C2",5,"B,C",106,106626.55,3672559,332353,278.71
60641,ZCTA5 60641,25449,15686,6535,9151,10468,4462,3434,1498,1784,575,5994,3463,3691,1584,575,379,1149,4612,7076,2849,9763,4741,3747,994,5022,3558,1464,81649.0,102684,97569,107726,122440,123274,59605,67400,4153,3963,3997,3902,3877,4555,5994,5304,5274,4897,4905,4152,4020,2823,2471,1355,830,928,7960,2474,14587,5305,28906,54152,52813,50753,12427,10551,8407,3113,38.1,100.4,51.8,18.9,32.8,33774,37.4,33626,38.8,60641,41.946606,-87.746787,10468070.0,0.0,4.042,0.0,0.0647010783513059,0.4512074332610131,0.2834983787573394,0.9991957488510028,0.347815740030012,B,0,"B,C_5mi_C1",5,"B,C",36,103621.28,1355560,121269,137.43
11372,ZCTA5 11372,25384,16256,5609,10647,10487,3944,4037,1298,1732,367,6432,4781,3169,1217,439,218,1839,5051,6772,2594,9128,4476,3664,812,4652,3077,1575,77133.0,79371,66791,85474,97004,74812,48512,66995,3949,3782,3209,2426,3006,3870,5490,5110,5272,5288,4906,5523,4077,3867,2922,2060,1093,1145,6991,1563,12503,3869,25174,55565,54492,52973,15164,13738,11087,4298,42.4,107.8,54.3,25.5,28.8,34753,41.2,32242,44.0,11372,40.751675,-73.883666,1918699.0,0.0,0.741,0.0,0.0396117713072995,0.4480237713423262,0.2429234948733678,0.9998838859797844,0.3263285055849981,B,1,"B,C_5mi_C2",5,"B,C",106,106626.55,3672559,332353,278.71
60640,ZCTA5 60640,37727,11491,4041,7450,8778,2798,1990,1000,723,243,7017,2373,1540,362,134,65,1286,3279,6275,651,26236,12111,9953,2158,14125,10854,3271,71030.0,117654,101710,119845,143377,171348,45648,66884,2878,2203,1509,1639,3742,9153,8892,7680,4898,3966,4023,4341,3020,2694,1640,1749,1369,1488,3712,1141,7731,4240,36004,59858,59153,58399,11960,10673,8940,4606,37.4,108.8,33.2,17.8,15.4,34857,38.1,32027,36.5,60640,41.972872,-87.662604,6247465.0,642403.0,2.412,0.248,0.005705650649733,0.4471512121497972,0.174217859959688,0.999535543919138,0.2936229097331431,C,0,"B,C_5mi_C1",5,"B,C",36,103621.28,1355560,121269,137.43
21234,ZCTA5 21234,27258,16503,6634,9869,10728,4222,4431,1832,1344,580,8107,4073,2956,979,232,156,2069,5146,7657,1631,10755,5856,5220,636,4899,4178,721,83139.0,100561,101104,100138,121958,127069,67113,65010,3918,3306,4183,3600,3197,4356,4504,4861,4345,3928,4317,3930,4257,3628,2577,2218,1612,2273,7489,2224,13631,4573,24863,52925,51379,49293,16565,14789,12308,6103,40.7,89.4,66.4,31.5,34.9,30679,39.9,34331,41.5,21234,39.393417,-76.534228,33625373.0,11024.0,12.983,0.004,0.072978994094346,0.4324198974939471,0.2878362983086496,0.997331879093827,0.3479772987884795,B,65,"B,C_5mi_C6",5,"B,C",3,99486.67,119617,12448,28.23
90262,ZCTA5 90262,15130,12954,5710,7244,7514,3145,3436,1752,2004,813,2692,2834,2705,2381,1213,1129,1144,4241,3883,3686,2176,1043,936,107,1133,899,234,70507.0,68528,53761,82712,84101,70369,56078,64918,4071,4864,5254,4317,4923,5243,5453,5691,4093,3916,3908,3526,3656,2299,1767,1003,443,491,10118,2733,16922,6507,29720,49767,47996,45476,9659,8090,6003,1937,33.2,96.2,54.6,14.3,40.3,31833,32.6,33085,33.6,90262,33.923533,-118.200705,12513755.0,186079.0,4.832,0.072,0.0028000466674444,0.4316966952803194,0.2473490491630882,0.9990310628977348,0.3113787295732562,B,2,"B,C_5mi_C3",5,"B,C",103,104663.29,3802492,336813,565.19
93905,ZCTA5 93905,14056,12602,7146,5456,7016,3831,3869,2482,1717,833,1955,2275,2752,2591,1576,1453,947,3466,4175,4014,1454,873,725,148,581,395,186,75716.0,71137,56516,87824,89903,73811,39393,64596,5324,6268,6731,6153,4984,4342,4749,4834,4456,4015,3439,2778,2062,1780,1093,650,363,575,12999,3668,21991,7469,29518,45064,42605,39033,6523,5689,4461,1588,28.5,108.8,69.3,11.7,57.7,33656,27.3,30940,29.4,93905,36.682351,-121.605904,24099177.0,80048.0,9.305,0.031,0.0317394178791868,0.4291654875326227,0.3102707913416879,0.998098606861067,0.3397379221959063,B,4,"B,C_5mi_C7",5,"B,C",3,110636.33,106593,11525,238.57
75040,ZCTA5 75040,20524,15727,6224,9503,11156,4515,2973,1193,1598,516,5541,3722,2899,2145,826,594,1676,4821,5974,3256,4797,2873,2449,424,1924,1431,493,73537.0,76788,68674,84571,90000,83389,54398,64205,3546,4610,5741,4681,4226,4387,4302,3998,4088,4183,3984,4633,3856,2413,2423,1826,743,565,10351,2692,16589,6215,25682,49319,47616,44673,11826,10153,7970,3134,36.1,98.5,61.9,20.1,41.8,31852,33.7,32353,38.4,75040,32.928902,-96.619782,40538558.0,17014.0,15.652,0.007,0.0196336605610093,0.4260918781247052,0.2698711769345369,0.9967754907276596,0.3225678335108043,B,5,"B,C_5mi_C8",5,"B,C",20,96805.25,761722,77277,193.05
92115,ZCTA5 92115,21728,11953,5090,6863,7956,3214,2597,1431,1400,445,5581,2748,2242,836,344,202,1092,4023,5874,964,9775,4717,3104,1613,5058,2679,2379,75178.0,85896,81731,89587,112553,112177,50870,64011,3887,3008,2654,7519,10503,5771,5070,4612,3723,2999,2619,2694,2604,2414,1828,1008,708,390,5662,1413,10962,16609,37198,54122,53049,44042,8952,7846,6348,2106,29.0,101.5,37.1,13.6,23.5,32245,29.3,31766,28.7,92115,32.764998,-117.073641,16836875.0,54358.0,6.501,0.021,0.0287504791746529,0.424566864761186,0.2201822802558934,0.9986831377635522,0.3108331954046666,B,6,"B,C_5mi_C9",5,"B,C",20,103332.55,767958,64056,141.9
85041,ZCTA5 85041,18737,14718,6903,7815,9225,4387,3860,1837,1633,679,4694,2813,2930,2120,1360,801,1849,4665,6125,2079,4019,1941,1338,603,2078,1413,665,70555.0,69591,62005,82420,85757,79311,48113,63881,4495,4345,5852,5311,4591,4371,4693,4477,4646,4268,3551,3327,3869,1994,2446,768,564,313,10197,3521,18213,6381,28089,48062,45668,42929,9954,7911,6085,1645,33.1,97.6,61.4,15.4,46.0,31548,32.3,32333,33.6,85041,33.38593,-112.110307,41158977.0,82155.0,15.892,0.032,0.0030667177786296,0.4235449485897557,0.2996231706248357,0.9967254595519832,0.3251781110607197,B,52,"B,C_5mi_C10",5,"B,C",4,94241.0,183988,19245,65.0
60402,ZCTA5 60402,23143,15573,7245,8328,10022,4481,3757,1836,1794,928,5378,4142,3363,1712,574,404,1324,5054,6028,3167,7570,3403,2851,552,4167,3603,564,73993.0,92777,76250,100584,105766,117917,52904,63867,3756,3864,4492,4616,4435,4616,4509,5060,4365,3780,4272,4417,3338,3262,1964,1377,1000,744,8356,2944,15056,6107,27601,50729,48811,46371,11685,10217,8347,3121,36.5,106.2,57.8,20.6,37.2,32896,35.6,30971,38.1,60402,41.835216,-87.791373,13646765.0,144650.0,5.269,0.056,0.0221670361172686,0.4234348960789862,0.314608710892998,0.9989399644653576,0.3366690497945443,B,0,"B,C_5mi_C1",5,"B,C",36,103621.28,1355560,121269,137.43
11432,ZCTA5 11432,20404,14990,6092,8898,10495,4605,2933,1286,1562,201,4049,4174,3462,2184,577,544,1334,5121,5378,3157,5414,2967,2511,456,2447,2079,368,75395.0,81460,72189,90157,89913,77440,64327,63730,4050,3840,3517,3511,4778,4651,3988,3827,4001,3605,4301,3968,4430,4458,2859,1496,1076,1374,7357,2219,13626,6070,24756,51632,50104,47759,15693,13535,11263,3946,39.6,98.6,64.1,29.0,35.1,31636,38.9,32094,40.1,11432,40.715359,-73.793072,5566878.0,0.0,2.149,0.0,0.0299560548231359,0.4223579536521711,0.2640872841994567,0.99959036974915,0.3241209506407413,B,1,"B,C_5mi_C2",5,"B,C",106,106626.55,3672559,332353,278.71
91762,ZCTA5 91762,19133,14928,6264,8664,9185,3908,3396,1552,2347,804,4771,3584,3228,1880,935,530,1171,5099,5934,2724,4205,2304,1845,459,1901,1303,598,76289.0,85095,71374,97228,99495,96436,56418,63656,4584,4526,4509,3668,4154,5521,5785,4449,4439,3449,4153,4003,3898,2549,1708,869,646,746,9035,1958,15577,5864,28016,49348,48079,45751,10416,8651,6518,2261,33.9,100.9,53.2,15.7,37.5,31965,33.3,31691,34.9,91762,34.05941,-117.674094,35328480.0,0.0,13.64,0.0,0.03492280426896,0.4217762475238185,0.271623871702743,0.997194918750413,0.3276446303222846,B,7,"B,C_5mi_C4",5,"B,C",8,93650.5,392500,37256,77.07
33027,ZCTA5 33027,25542,16967,5330,11637,12370,3794,3183,1138,1414,398,8012,3937,3743,840,253,182,3029,4198,7121,2619,8575,5654,5067,587,2921,2080,841,73450.0,103958,122652,100147,123380,143792,67893,63486,1850,2959,3337,3178,3306,2275,2924,3600,5030,4295,5601,4126,4595,4957,3586,2758,2180,2929,6296,2010,10156,4474,20313,54706,53330,51081,21005,18673,16410,7867,49.1,88.4,72.0,44.4,27.5,29783,47.6,33703,50.0,33027,25.98811,-80.340442,34541104.0,1724781.0,13.336,0.666,0.0191503191719862,0.4204398956073327,0.2306984488651301,0.9972582915729364,0.3095888692271412,B,3,"B,C_5mi_C5",5,"B,C",15,96790.6,576248,60139,131.64
77077,ZCTA5 77077,29208,15496,7426,8070,10116,4306,3990,2665,1390,455,7634,4289,2346,752,305,170,1410,6292,6422,1372,13712,6482,5889,593,7230,6024,1206,71080.0,96903,85175,105872,140303,145417,47706,63421,3931,4648,3492,2887,3462,5926,7526,5501,4670,3945,3110,3254,2828,2937,1879,1528,1053,844,8140,1632,13703,4717,29972,50882,49718,48087,11069,9732,8241,3425,34.9,91.7,52.9,19.9,33.0,30338,34.5,33083,35.2,77077,29.751562,-95.615374,22650413.0,191900.0,8.745,0.074,0.0059834330572176,0.4199289375216175,0.3225396547191307,0.9982153462709784,0.3325741874307356,B,8,"B,C_5mi_C11",5,"B,C",3,111506.33,109679,13079,27.47
7093,ZCTA5 07093,25598,15811,6741,9070,9618,4133,4556,2241,1637,367,6745,4073,2859,1499,363,272,1184,5813,6604,2210,9787,5170,4426,744,4617,3238,1379,70389.0,73156,67012,78618,88156,90851,44880,63321,3161,3880,3831,3218,3692,4867,6010,5884,4673,4373,4010,4133,3241,2586,1665,1780,1046,1271,7711,1695,12567,5215,28344,51965,50754,48644,11589,9978,8348,4097,37.4,99.9,49.3,19.7,29.6,31647,35.9,31674,39.7,07093,40.788101,-74.01144,3074964.0,0.0,1.187,0.0,0.0021444801857808,0.4191428481589787,0.2925247568136009,0.9997909113783192,0.3223052014476472,B,1,"B,C_5mi_C2",5,"B,C",106,106626.55,3672559,332353,278.71
95608,ZCTA5 95608,25856,15501,6017,9484,10846,4155,3060,1117,1595,745,7731,3098,3400,685,487,100,2661,5327,5947,1566,10355,6206,4885,1321,4149,3187,962,83638.0,102689,93427,106269,121860,122389,59818,63052,3428,2767,3591,3351,3710,4560,4290,3990,3560,3067,3904,4471,4542,3961,3372,2118,1692,2678,6358,2180,11966,4881,23461,52393,51086,49104,18363,16727,13821,6488,42.9,93.1,69.2,37.1,32.1,30398,38.9,32654,45.5,95608,38.624199,-121.327209,33707813.0,717130.0,13.015,0.277,0.075751262521042,0.4170282677734805,0.2608009815090702,0.9973252082704036,0.3377576711303424,B,9,"B,C_5mi_C12",5,"B,C",21,99273.43,821813,85113,215.06
90026,ZCTA5 90026,26461,11942,4342,7600,6684,2373,3335,1351,1923,618,5433,3204,1904,801,379,221,1003,4250,5399,1290,14519,7098,4702,2396,7421,4678,2743,85835.0,86133,66029,91500,112659,118601,65777,62902,3065,2326,2348,2604,3306,6803,8363,6415,5521,3918,4229,3110,3337,2998,1707,1251,612,989,4674,1628,9367,4282,33012,54340,53535,52064,10894,9121,7557,2852,36.9,101.1,36.8,16.4,20.4,31616,37.4,31286,36.2,90026,34.080017,-118.262643,10940036.0,220946.0,4.224,0.085,0.087957021505914,0.4158491337295223,0.187406888090439,0.9991578085427816,0.3200505219815233,B,2,"B,C_5mi_C3",5,"B,C",103,104663.29,3802492,336813,565.19
92703,ZCTA5 92703,14355,12101,4845,7256,7904,3663,2573,922,1624,260,2340,2475,2851,1897,1202,1336,977,2926,4074,4124,2254,1081,884,197,1173,744,429,80817.0,80304,77228,84351,85196,81250,63135,62223,2898,3670,3809,5350,4756,5408,5428,4187,4486,3792,3974,4121,2979,2565,1836,1410,800,754,7479,3043,13420,7063,29615,51001,48803,45716,10344,8823,7365,2964,34.8,111.7,50.2,17.8,32.4,32828,33.2,29395,36.7,92703,33.748726,-117.906078,10693230.0,0.0,4.129,0.0,0.0600787790907626,0.4105115869572053,0.2094470248006309,0.99917761254982,0.3158406393958703,B,2,"B,C_5mi_C3",5,"B,C",103,104663.29,3802492,336813,565.19
94806,ZCTA5 94806,20304,14575,6885,7690,8715,4204,4223,1983,1637,698,4741,3743,3387,1781,514,409,1319,4951,5586,2719,5729,2800,2423,377,2929,2033,896,82818.0,90372,77906,101821,114015,103587,64087,61749,2995,3799,4481,4517,4422,4417,4937,4642,4658,3641,4325,3665,3156,2855,1886,1385,1081,887,8280,2803,14078,6136,27593,49546,47671,45302,11250,10041,8094,3353,36.3,98.1,56.0,20.5,35.6,30576,34.4,31173,38.3,94806,37.98079,-122.337627,21582175.0,594263.0,8.333,0.229,0.0711956310382951,0.4067855233782976,0.298834457979143,0.998301233122556,0.3456710979011891,B,10,"B,C_5mi_C13",5,"B,C",19,113639.53,608382,58050,118.97
90640,ZCTA5 90640,19722,14526,5473,9053,8361,3108,4126,1695,2039,670,4664,3905,3078,1972,583,324,1837,4629,5331,2729,5196,2445,1901,544,2751,1940,811,74833.0,81664,71398,91908,95894,91681,66375,61615,3250,3345,3678,3673,3828,4980,4896,3486,4667,4210,3531,3848,3524,3081,2573,1885,1226,1934,7023,2346,12619,5155,25530,50611,48996,46892,14223,12525,10699,5045,39.4,99.8,60.9,27.9,33.0,30771,38.7,30844,40.3,90640,34.015444,-118.111012,21988046.0,104147.0,8.49,0.04,0.0268337805630093,0.4057321636323617,0.236964332661467,0.9982685043951346,0.3113678313812359,B,2,"B,C_5mi_C3",5,"B,C",103,104663.29,3802492,336813,565.19
91343,ZCTA5 91343,18175,13733,6050,7683,8742,3983,3231,1386,1760,681,3870,3349,2932,2038,759,785,1277,3962,5672,2822,4442,1868,1462,406,2574,1899,675,81719.0,94420,75968,114006,116875,105878,55497,61607,3830,4227,4109,4552,4146,4530,4517,3861,4791,3736,4004,3623,3748,2995,2021,1083,619,1215,8336,2748,14914,5950,26397,48509,46693,44098,11681,9913,7933,2917,35.8,100.7,58.9,20.5,38.5,30912,35.3,30695,36.8,91343,34.237912,-118.482306,15310098.0,34625.0,5.911,0.013,0.0650899737217842,0.4056692764833506,0.2622469546928402,0.9988061310704232,0.3324103521677102,B,11,"B,C_5mi_C14",5,"B,C",13,102287.31,498934,47823,80.22
92801,ZCTA5 92801,18783,13668,5807,7861,8238,3341,3869,1822,1561,644,4459,3437,2743,1600,837,592,1275,4464,4957,2972,5115,3169,2327,842,1946,1370,576,78477.0,83081,67902,94548,104885,97461,51850,61218,3656,3769,4473,4165,4711,4786,4971,5007,3386,3373,3833,3881,3477,2708,1932,1155,783,1152,8242,2198,14096,6678,27026,48633,47122,44271,11207,9500,7730,3090,35.1,90.3,55.4,19.6,35.8,29044,34.0,32174,36.3,92801,33.844983,-117.952151,16253377.0,21144.0,6.275,0.008,0.0470785624204848,0.4026113888626859,0.2515993339759881,0.9987302504539808,0.3222891123806004,B,2,"B,C_5mi_C3",5,"B,C",103,104663.29,3802492,336813,565.19
7047,ZCTA5 07047,23784,15708,6829,8879,10220,4653,3800,1612,1688,564,5965,3955,3523,1296,568,401,1261,5168,6521,2758,8076,4588,4060,528,3488,2923,565,75505.0,86579,82112,92412,105347,115101,60459,61202,3828,2966,3807,3911,2873,3684,4727,4110,4986,4038,3799,4275,3630,3208,2816,1830,1107,1607,6773,2680,13281,4104,24291,49470,47921,45931,14198,12563,10568,4544,40.8,92.8,63.8,28.3,35.6,29460,39.5,31742,42.1,07047,40.793644,-74.025027,13449747.0,415109.0,5.193,0.16,0.030567176119602,0.4024856145646637,0.2963806853036544,0.9989558076709883,0.329953211296538,B,1,"B,C_5mi_C2",5,"B,C",106,106626.55,3672559,332353,278.71
78745,ZCTA5 78745,29860,13993,5569,8424,10392,4229,2230,962,1371,378,7567,3287,2284,487,258,110,1360,4149,7700,784,15867,7980,5796,2184,7887,5587,2300,84529.0,110491,125869,103804,127132,141029,73810,61122,3572,1952,2461,1608,3242,6718,7432,6252,5271,4111,3505,3862,2875,2951,2482,1351,760,717,4413,1170,9155,3680,30523,52650,51967,51032,11136,9854,8261,2828,37.7,101.3,39.8,18.9,20.9,30759,38.2,30363,37.2,78745,30.206851,-97.797381,34597828.0,0.0,13.358,0.0,0.080701345022417,0.4018567430745527,0.2411708001051617,0.9972537053818328,0.3305561152115799,B,12,"B,C_5mi_C15",5,"B,C",14,110365.71,451023,44117,134.54
90660,ZCTA5 90660,16804,13554,4674,8880,8776,3212,3116,888,1662,574,3821,3101,2840,1966,908,918,1921,3720,4286,3627,3250,1984,1586,398,1266,979,287,86956.0,96043,94230,97522,113449,110412,71224,60821,2968,3536,4098,3786,4647,4136,4044,3776,3756,4228,3960,4327,3689,3062,2304,1790,1132,1582,7634,2420,13022,6013,24145,49443,47799,45443,13559,11803,9870,4504,39.2,94.0,60.4,26.0,34.3,29463,38.7,31358,39.6,90660,33.989524,-118.089295,20070923.0,1269102.0,7.749,0.49,0.094184903081718,0.3994906140930101,0.2019542546665498,0.9984229756500352,0.3232125616446736,B,2,"B,C_5mi_C3",5,"B,C",103,104663.29,3802492,336813,565.19
11550,ZCTA5 11550,18025,13274,5952,7322,5761,2707,5861,2573,1652,672,3945,3164,3010,1351,919,885,1072,4245,4932,3025,4751,2577,2278,299,2174,1671,503,86904.0,98873,69417,118017,132591,119968,71036,60658,3864,3743,4236,3704,4062,4873,4147,3836,4301,4431,4067,4264,3113,2152,2261,1542,1177,885,7979,2264,14107,5502,24923,47596,46551,44425,11130,9535,8017,3604,37.0,93.9,57.4,20.8,36.6,29382,35.6,31276,38.9,11550,40.701475,-73.621108,11030575.0,12386.0,4.259,0.005,0.093896009377934,0.3982092884319089,0.2579528525107353,0.999150512329662,0.3397638935713286,B,1,"B,C_5mi_C2",5,"B,C",106,106626.55,3672559,332353,278.71
95828,ZCTA5 95828,18000,13621,5846,7775,8181,3662,3485,1427,1955,757,4412,2455,3077,1828,1088,761,2039,3977,4612,2993,4379,2335,1969,366,2044,1522,522,77524.0,81726,76891,88087,96255,93904,60771,60532,3445,3638,4547,4538,3773,4220,4989,4134,4305,3503,3577,3416,3896,2990,2076,1464,1041,980,8185,2792,14422,5519,25959,47910,46110,43472,12447,10841,8551,3485,36.2,103.2,61.2,22.8,38.4,30747,34.6,29785,38.6,95828,38.48879,-121.395838,31909691.0,0.0,12.32,0.0,0.0417840297338289,0.3972188158349841,0.2533082113749891,0.9974700902166328,0.3196811505188286,B,9,"B,C_5mi_C12",5,"B,C",21,99273.43,821813,85113,215.06
95355,ZCTA5 95355,21368,15067,6271,8796,10474,4140,3340,1654,1253,477,6714,3429,2594,1536,565,229,2461,5079,5583,1944,6301,3244,2702,542,3057,2481,576,83460.0,94588,91368,95955,112235,121242,59529,60470,3478,3533,4200,4597,2939,4150,4751,3594,4378,3388,4138,3539,3508,3413,2932,1796,1056,1080,7733,3096,14307,4440,24409,48109,46163,44204,13785,12469,10277,3932,38.4,95.4,68.5,28.6,39.9,29530,37.4,30940,39.4,95355,37.672906,-120.946594,24550538.0,81123.0,9.479,0.031,0.0747623571503969,0.3967314404301481,0.271930593287179,0.9980623342587016,0.3368016412136275,B,25,"B,C_5mi_C16",5,"B,C",3,84149.0,149479,15505,41.11
32246,ZCTA5 32246,23897,15080,6830,8250,11296,4718,2704,1674,1080,438,6857,3535,2660,1511,414,103,1496,5433,6287,1864,8817,4589,3677,912,4228,3264,964,78506.0,88796,78856,97435,105397,106094,50585,60443,4435,3450,3795,4201,3556,5269,5697,5581,4581,3880,3340,3527,2686,2362,1930,914,787,452,7245,2534,14214,5223,28885,48140,46229,43819,9131,8076,6445,2153,34.9,87.9,51.9,16.2,35.7,28267,35.3,32176,33.8,32246,30.29376,-81.517139,48842659.0,847496.0,18.858,0.327,0.0472396762168258,0.3965191963022356,0.2964245026728596,0.9961071576059164,0.3341811503790815,B,13,"B,C_5mi_C17",5,"B,C",4,89637.0,186024,18630,75.07
