ZIP,Geographic Area Name,Number HH,Number Families,Families with Children <18,Families with No Own Children,Married Couple Families,Married Couple with Kids <18,Female Householder,Single Mom,Male Householder,Single Dad,2-Person Families,3-Person Families,4-Person Families,5-Person Families,6-Person Families,7+ Person Families,No Earners,1 Earner,2 Earners,3+ Earners,Non Family Households,Non-Family Female Householder,Single Woman,Single Woman Not Alone,Non-Family Male,Single Male,Single Male Not Alone,Median Income,Median Family Income,Median Family With Children,Median Family No Kids,Median Married,Median Married Kids,Media Married No Kids,Total Pop,Total Pop <5,Total Pop 5-9,Total Pop 10-14,Total Pop 15-19,Total Pop 20-24,Total Pop 25-29,Total Pop 30-34,Total Pop 35-39,Total Pop 40-44,Total Pop 45-49,Total Pop 50-54,Total Pop 55-59,Total Pop 60-64,Total Pop 65-69,Total Pop 70-74,Total Pop 75-79,Total Pop 80-84,Total Pop 85+,Total Pop 5-14,Total Pop 15-17,Total Pop <18,Total Pop 18-24,Total Pop 15-44,Total Pop 16+,Total Pop 18+,Total Pop 21+,Total Pop 60+,Total Pop 62+,Total Pop 65+,Total Pop 75+,Median Age,Males Per 100 Females,Age Dependency Ratio,Old-Age Dependency Ratio,Child Dependency Ratio,Total Pop Male,Median Age Male,Total Pop Female,Median Age Female,ZCTA5,latitude,longitude,area_land_meters,area_water_meters,area_land_sqmi,area_water_sqmi,wealth_score,population_score,children_score,area_score,composite_score,grade,cluster,cluster_id,cluster_radius,cluster_grades,ZIPs in Cluster,Avg Median Income,Total Population,Total Children,Total Area (sq mi)
11236,ZCTA5 11236,33318,24242,8023,16219,11267,3579,10366,3682,2609,762,10033,6230,4191,2150,833,805,3939,8701,8099,3503,9076,5187,4638,549,3889,3494,395,82813.0,93846,83821,98272,116030,133468,70613,95174,5658,5769,5259,5407,5606,7115,6672,5570,5859,5657,5762,6907,6488,5863,4398,3805,1535,1844,11028,3479,20165,7534,36229,77543,75009,72168,23933,21517,17445,7184,40.4,84.5,65.3,30.3,35.0,43576,37.0,51598,43.0,11236,40.639413,-73.900664,9321422.0,89767.0,3.599,0.035,0.0711678527975466,0.6695358928402981,0.348698624134607,0.999288098062772,0.4133187289969989,A,0,"A,B,C_5mi_C2",5,"A,B,C",310,133662.56,10341713,1010575,1748.34
90250,ZCTA5 90250,32712,21703,10970,10733,12659,6754,6512,3342,2532,874,7367,5471,4902,2561,709,693,1675,8074,8880,3074,11009,5194,4157,1037,5815,4602,1213,74923.0,80371,73325,90708,100908,95983,54050,94991,6247,6481,6994,6547,5759,8214,9076,7172,6588,5957,6902,4836,4626,3304,2643,1715,1019,911,13475,4203,23925,8103,43356,73739,71066,67651,14218,12298,9592,3645,34.0,95.5,54.5,15.6,38.9,46393,33.4,48598,34.4,90250,33.914775,-118.348083,17338421.0,35694.0,6.694,0.014,0.0273337888964816,0.6680973493066693,0.4778284111821926,0.9986429043597792,0.4363312549837271,A,2,"A,B,C_5mi_C4",5,"A,B,C",197,117166.67,7968044,751081,1437.59
10314,ZCTA5 10314,31419,23446,8999,14447,17804,7317,4198,1229,1444,453,8533,5183,4802,2855,1276,797,3545,6290,9778,3833,7973,4719,4037,682,3254,2585,669,104655.0,123776,130203,122193,141035,148551,94823,93539,5147,5321,5624,5584,5471,6586,5778,5785,5898,5973,6077,5810,6375,5242,4895,3420,2111,2442,10945,3312,19404,7743,35102,76349,74135,71074,24485,22156,18110,7973,41.4,95.5,67.0,32.3,34.6,45695,39.3,47844,43.9,10314,40.599263,-74.165748,35438320.0,1681942.0,13.683,0.649,0.1925143196831059,0.6566833317611547,0.3914643764788362,0.9971859548314376,0.4657338844096845,A,0,"A,B,C_5mi_C2",5,"A,B,C",310,133662.56,10341713,1010575,1748.34
10025,ZCTA5 10025,41029,19284,6933,12351,13163,4969,4091,1388,2030,576,10803,4861,2606,788,34,192,2694,6030,9545,1015,21745,12724,10344,2380,9021,6817,2204,109195.0,157394,"250,000+",141705,233036,"250,000+",67309,93223,3738,3433,3039,4567,7462,10397,7135,6220,5263,4387,5795,5341,5788,4886,5745,4451,2737,2839,6472,2582,12792,9447,41044,81963,80431,77032,26446,23987,20658,10027,40.4,87.8,56.0,34.6,21.4,43590,40.1,49633,41.1,10025,40.798601,-73.966622,1946729.0,0.0,0.752,0.0,0.2177369622827047,0.6541992893752162,0.3009376917009903,0.9998815928842326,0.4473113411169218,A,0,"A,B,C_5mi_C2",5,"A,B,C",310,133662.56,10341713,1010575,1748.34
77479,ZCTA5 77479,29611,25120,13030,12090,22423,11496,2012,1200,685,334,8107,6120,6870,2244,1301,478,2234,6981,12161,3744,4491,2540,2349,191,1951,1526,425,162381.0,181533,187824,163675,186742,204406,80158,92355,4100,6288,8630,6998,4977,3874,4148,6049,6927,8478,7112,5708,5720,5146,3884,2327,1083,906,14918,4969,23987,7006,32973,71554,68368,65611,19066,16600,13346,4316,40.9,96.5,67.9,24.3,43.6,45362,40.5,46993,41.1,77479,29.566996,-95.636016,85318410.0,4450440.0,32.942,1.718,0.5132196647721907,0.6473760337075118,0.5680921917448076,0.9931711614466432,0.6285054211522078,A,50,"A,B,C_5mi_C6",5,"A,B,C",4,119643.75,249605,34166,77.12
60618,ZCTA5 60618,37745,21207,10030,11177,16028,7653,3378,1684,1801,693,9343,4678,4451,2002,470,263,1846,5350,11588,2423,16538,8456,5908,2548,8082,5483,2599,101558.0,126817,148591,115708,166306,181101,57022,91896,6005,4903,5316,4728,4861,8202,10653,9135,8087,6693,5392,5125,3914,2409,2916,1414,1024,1119,10219,3585,19809,6004,45666,74252,72087,70384,12796,11144,8882,3557,35.7,96.5,45.4,14.1,31.3,45139,35.9,46757,35.5,60618,41.947568,-87.702647,12942897.0,165560.0,4.997,0.064,0.1753084773635116,0.6437678835330001,0.4366400841293489,0.9989966664644572,0.4709530689923024,A,4,"A,B,C_5mi_C7",5,"A,B,C",123,117031.51,4618509,487219,1229.51
90280,ZCTA5 90280,24791,20303,8362,11941,12032,4940,5271,2458,3000,964,4868,4762,5025,2974,1376,1298,1919,5986,6926,5472,4488,2089,1474,615,2399,1833,566,71379.0,74358,68243,82192,85307,81875,61829,91719,4722,5369,7089,6757,6927,7945,6778,5847,5768,6636,6051,5789,4965,4317,3069,2122,735,833,12458,4103,21283,9581,40022,73095,70436,66546,16041,13839,11076,3690,35.2,95.4,54.5,18.7,35.9,44773,34.4,46946,36.5,90280,33.944159,-118.192761,18920698.0,302685.0,7.305,0.117,0.0076445718539753,0.6423765053611294,0.3635527122951538,0.9985155333250364,0.3899940449084189,A,2,"A,B,C_5mi_C4",5,"A,B,C",197,117166.67,7968044,751081,1437.59
11221,ZCTA5 11221,36032,17954,6990,10964,8520,3455,7333,3063,2101,472,7756,4728,2877,1368,846,379,2454,6302,6869,2329,18078,10257,6110,4147,7821,4138,3683,85122.0,86200,65797,93495,125303,129495,46397,90750,4337,4394,4089,4019,8020,12826,12038,7620,5848,4977,4824,3951,4420,2668,2832,1726,1193,968,8483,2634,15454,9405,50371,77126,75296,72838,13807,11804,9387,3887,32.8,87.6,37.7,14.2,23.4,42373,32.5,48377,33.2,11221,40.69134,-73.927879,3582821.0,0.0,1.383,0.0,0.083995844375184,0.63475929943716,0.303435281745684,0.9997500525848504,0.3973434978301791,A,0,"A,B,C_5mi_C2",5,"A,B,C",310,133662.56,10341713,1010575,1748.34
92683,ZCTA5 92683,27858,21338,7877,13461,15270,5982,4005,1399,2063,496,6873,5575,4053,2482,1234,1121,3294,5962,7483,4599,6520,3134,2565,569,3386,2568,818,82703.0,91108,85565,94443,106192,101481,51496,90140,5016,4377,6094,5500,5331,6139,5710,5335,4361,6222,6709,6649,6754,4943,3448,2836,2392,2324,10471,3236,18723,7595,32376,73897,71417,68143,22697,19837,15943,7552,41.7,99.5,62.5,28.7,33.8,44946,41.5,45194,41.9,92683,33.752498,-117.993967,25912444.0,0.0,10.005,0.0,0.0705567315010806,0.6299641543250638,0.3423012882306546,0.9979526825986776,0.403070975749389,A,2,"A,B,C_5mi_C4",5,"A,B,C",197,117166.67,7968044,751081,1437.59
78613,ZCTA5 78613,33646,23676,12712,10964,19067,10393,2948,1594,1661,725,9063,5695,6623,1403,750,142,2081,7200,11597,2798,9970,4389,3489,900,5581,4153,1428,120829.0,144043,157050,124925,158709,170375,56346,89162,4921,5667,7720,5799,4972,6424,6226,7833,7856,6946,6168,4980,3878,2914,2603,1825,1184,1246,13387,3933,22241,6838,39110,69518,66921,64328,13650,11854,9772,4255,37.3,101.1,56.0,17.1,38.9,44835,36.5,44327,38.0,78613,30.50391,-97.82418,72917132.0,330237.0,28.153,0.128,0.2823713728562143,0.6222762003584568,0.554158268337569,0.994169491864618,0.5386581248523298,A,34,"A,B,C_5mi_C8",5,"A,B,C",21,124759.29,765274,89117,281.91
92503,ZCTA5 92503,24727,19742,9029,10713,13822,6653,3932,1689,1988,687,5725,4362,4198,2998,1445,1014,1792,5785,7819,4346,4985,2486,2051,435,2499,1866,633,91523.0,97671,89683,104214,114439,111637,56544,88242,5284,5744,7674,6343,5770,6562,7214,6356,5582,6012,5666,4942,4499,4168,2703,1687,877,1159,13418,3658,22360,8455,37827,68370,65882,62013,15093,13174,10594,3723,34.7,100.7,59.6,19.2,40.4,44273,33.3,43969,36.6,92503,33.882584,-117.442292,77488371.0,10935445.0,29.918,4.222,0.1195575481813586,0.6150441782221803,0.3927788975549908,0.993801554260165,0.4317578799134336,A,18,"A,B,C_5mi_C9",5,"A,B,C",9,95571.78,513616,52138,157.82
11234,ZCTA5 11234,32178,23509,8307,15202,15393,5861,6237,1974,1879,472,9724,5349,4700,2038,1219,479,3725,7230,8603,3951,8669,5215,4812,403,3454,2768,686,94434.0,111881,124003,106549,127480,158431,82192,87778,4386,4695,6014,4881,4830,4861,5096,5647,5248,5397,6046,5631,6808,5637,4894,3695,1867,2145,10709,3204,18299,6507,30563,71634,69479,66885,25046,22327,18238,7707,43.3,85.9,71.3,35.6,35.7,40562,42.2,47216,44.2,11234,40.606436,-73.909725,19191753.0,2139242.0,7.41,0.826,0.1357300399451101,0.6113967235795366,0.3611427569888704,0.998493644685678,0.4279017324962087,A,0,"A,B,C_5mi_C2",5,"A,B,C",310,133662.56,10341713,1010575,1748.34
60647,ZCTA5 60647,38440,16733,7176,9557,11905,4966,3445,1815,1383,395,7625,4256,3118,1106,448,180,1287,4454,9566,1426,21707,10863,6743,4120,10844,6672,4172,102851.0,126632,137379,125691,175093,212288,50201,85589,5304,4039,3209,3103,5560,13206,14129,9924,5781,4586,3542,3551,2975,2456,1552,1084,584,1004,7248,1948,14500,6715,51703,72357,71089,69558,9655,8448,6680,2672,32.8,95.6,32.9,10.4,22.5,41832,33.2,43757,32.4,60647,41.921215,-87.701028,10410307.0,89620.0,4.019,0.035,0.1824919304210625,0.5941892274313745,0.3115853124178425,0.9992005435053384,0.4260656963848003,A,4,"A,B,C_5mi_C7",5,"A,B,C",123,117031.51,4618509,487219,1229.51
30024,ZCTA5 30024,28362,22846,12865,9981,19666,11096,2136,1098,1044,671,6453,6355,7153,1912,631,342,1444,6178,11249,3975,5516,3150,2654,496,2366,1975,391,139918.0,153169,161682,146678,167752,175710,86415,85106,3654,6872,7146,7942,4849,3144,3715,5393,7275,7283,8558,5837,5052,2762,1933,1737,1004,950,14018,5180,22852,7611,32318,65618,62254,58640,13438,11405,8386,3691,39.9,99.2,58.0,15.6,42.4,42373,40.0,42733,39.8,30024,34.063485,-84.0911,110381915.0,1795911.0,42.619,0.693,0.3884231403856731,0.5903924158098293,0.5608623258259574,0.9911538627507266,0.5709583594573476,A,70,"A,B,C_5mi_C10",5,"A,B,C",3,114286.67,201790,26685,87.97
91911,ZCTA5 91911,25375,19604,7766,11838,12973,5441,4908,1698,1723,627,5817,4934,4755,2458,999,641,2191,6013,7295,4105,5771,3031,2528,503,2740,2139,601,79334.0,88746,84316,92816,99729,96366,52872,84619,4897,5260,5341,5865,5764,6419,6890,6001,5834,4976,5671,4750,4572,3973,2872,2090,1736,1708,10601,3793,19291,7836,36773,68009,65328,62164,16951,15198,12379,5534,36.7,91.6,59.8,23.4,36.4,40453,35.6,44166,37.8,91911,32.608185,-117.054512,30473931.0,341027.0,11.766,0.132,0.0518397528847703,0.5865641606137786,0.3374375602488827,0.9975855788471524,0.386325850534163,A,5,"A,B,C_5mi_C11",5,"A,B,C",57,117492.11,2429200,242489,683.79
92376,ZCTA5 92376,21819,17643,8561,9082,10980,5433,4336,2156,2327,972,3891,3662,4124,3110,1523,1333,1387,5947,6011,4298,4176,2771,2202,569,1405,1018,387,76914.0,81408,72369,91902,99199,92691,50952,84161,5066,6337,7487,7131,6766,7764,5747,6235,5137,5245,4990,4316,3262,3176,2275,1433,685,1109,13824,4368,23258,9529,38780,63769,60903,56633,11940,10524,8678,3227,31.2,96.1,61.2,16.6,44.5,41248,29.9,42913,32.6,92376,34.111605,-117.377406,35062482.0,221382.0,13.538,0.085,0.0383950843625171,0.5829638713328931,0.3722723687669793,0.9972161820000754,0.3912951917235647,A,1,"A,B,C_5mi_C3",5,"A,B,C",28,104797.75,1531909,157578,503.17
22193,ZCTA5 22193,24581,19710,9668,10042,15156,7615,2859,1316,1695,737,6007,4114,4433,2853,1231,1072,1407,5051,8884,4368,4871,2694,2229,465,2177,1656,521,119273.0,128566,116496,137654,146054,138949,80028,83798,6255,5917,6674,6601,5095,5070,5539,6710,6063,5745,5712,5258,5059,2929,2433,1504,791,443,12591,4066,22912,7630,35078,63862,60886,57193,13159,11123,8100,2738,35.5,96.0,58.8,15.3,43.4,41054,35.7,42744,35.3,22193,38.644065,-77.350545,45789824.0,69359.0,17.68,0.027,0.2737267843352944,0.5801103669465144,0.4207781964770835,0.9963527272931946,0.4875128159437601,A,6,"A,B,C_5mi_C12",5,"A,B,C",127,144937.4,4316723,476813,1291.45
11377,ZCTA5 11377,33371,19122,7331,11791,12796,4692,4269,1923,2057,716,8071,4497,4056,1482,630,386,2633,5688,7813,2988,14249,7754,6485,1269,6495,5231,1264,73292.0,82230,76244,83851,93783,98069,62403,83545,4316,3754,4680,3360,3391,6061,8274,7696,6604,6334,5654,4707,5159,3885,3860,2334,2057,1419,8434,2168,14918,4583,35386,70280,68627,66882,18714,16094,13555,5810,40.2,98.2,51.7,24.6,27.1,41387,39.4,42158,41.0,11377,40.74482,-73.905161,6569937.0,0.0,2.537,0.0,0.0182725267643349,0.5781215608590384,0.3183770046446412,0.99950948601514,0.3674592208349883,A,0,"A,B,C_5mi_C2",5,"A,B,C",310,133662.56,10341713,1010575,1748.34
92804,ZCTA5 92804,24644,17626,7497,10129,11678,5155,4116,1721,1832,621,5228,4019,3412,2415,1668,884,1625,5604,6267,4130,7018,3813,2994,819,3205,2325,880,74588.0,85273,71780,94087,98219,88316,57976,83435,5093,4679,5428,5780,6058,6446,6085,5617,5507,4360,5405,5286,5332,4172,2871,2059,1427,1830,10107,3780,18980,8058,35493,66764,64455,61227,17691,15469,12359,5316,36.5,91.6,60.2,23.7,36.4,39882,36.0,43553,37.4,92804,33.818271,-117.975019,18154835.0,0.0,7.01,0.0,0.025472646766335,0.577256862560136,0.3256506879326966,0.998577029978472,0.3718485597568242,A,2,"A,B,C_5mi_C4",5,"A,B,C",197,117166.67,7968044,751081,1437.59
77379,ZCTA5 77379,28721,22418,11082,11336,18215,8888,2836,1538,1367,656,8073,5729,5039,2586,803,188,2212,7112,9584,3510,6303,3825,3475,350,2478,2234,244,110712.0,126798,121667,131186,139855,143912,61667,83163,5687,6724,6819,6077,4448,4271,4911,6271,5643,5651,5126,5139,5212,3938,3288,1697,1175,1086,13543,3820,23050,6705,31621,62869,60113,56652,16396,14033,11184,3958,36.5,93.2,70.0,22.9,47.1,40116,35.8,43047,37.2,77379,30.039457,-95.534383,65952474.0,745720.0,25.464,0.288,0.2261648805257866,0.5751186994937585,0.4827359565331698,0.9947300494954252,0.4882117424670417,A,7,"A,B,C_5mi_C13",5,"A,B,C",5,90720.6,280957,34014,75.71
92154,ZCTA5 92154,22987,18730,7730,11000,13094,5376,3827,1850,1809,504,5649,4394,4602,2040,957,1088,2056,5931,7411,3332,4257,1843,1463,380,2414,1740,674,90035.0,97672,89149,102760,111580,113918,57827,82832,4335,4740,6252,6124,6689,6380,6194,5886,5649,4972,5702,4801,3737,4037,2757,2066,1426,1085,10992,3718,19045,9095,36922,66280,63787,60151,15108,13571,11371,4577,35.6,108.0,58.0,21.7,36.3,43001,33.4,39831,38.0,92154,32.567022,-117.00425,96266359.0,1336215.0,37.169,0.516,0.1112907437346178,0.5725167437034242,0.3358601349574971,0.9922899873650436,0.4030566476398067,A,5,"A,B,C_5mi_C11",5,"A,B,C",57,117492.11,2429200,242489,683.79
27587,ZCTA5 27587,29199,22712,10082,12630,19022,8404,2773,1038,917,640,10257,4797,4818,2058,598,184,2389,5646,12316,2361,6487,4051,3296,755,2436,1792,644,125607.0,141775,166814,127341,158590,181595,91536,81902,5076,5539,6406,6047,3394,4293,4304,4793,7121,6873,6202,5883,5103,3646,3291,1816,1428,687,11945,4372,21393,5069,29952,63151,60509,57915,15971,13773,10868,3931,40.8,94.2,65.0,21.9,43.1,39734,40.0,42168,41.1,27587,35.981382,-78.557584,271058614.0,13835129.0,104.656,5.342,0.3089162597154397,0.5652061126308838,0.4389185873280168,0.9782214292280876,0.4995707040091989,A,67,"A,B,C_5mi_C14",5,"A,B,C",5,118377.4,208715,24607,165.44
76063,ZCTA5 76063,26730,20828,11174,9654,16123,8185,3627,2476,1078,513,7251,5435,4534,2313,687,608,1818,5894,9513,3603,5902,3091,2718,373,2811,2180,631,113177.0,126177,129211,124375,143373,146598,63890,81758,4019,5652,8550,7256,4982,3899,4517,5166,6919,6273,6074,4870,4724,3083,2237,1859,862,816,14202,4821,23042,7417,32739,62261,58716,55465,13581,12024,8857,3537,36.8,93.7,64.0,17.8,46.2,39554,36.5,42204,37.0,76063,32.57074,-97.144837,134212636.0,528137.0,51.82,0.204,0.2398595532147758,0.564074143948684,0.4867671545000439,0.9892357925532348,0.4911811876479067,A,64,"A,B,C_5mi_C15",5,"A,B,C",7,110407.29,298078,36264,133.1
77407,ZCTA5 77407,24707,21209,13141,8068,17995,11279,2501,1358,713,504,6036,4151,5428,4087,868,639,1184,5738,10882,3405,3498,2011,1870,141,1487,1320,167,101595.0,112647,113104,109569,119515,119469,46853,81459,6687,7047,7279,5272,4209,5244,6456,7327,7178,6982,5784,3517,2589,2515,1526,916,482,449,14326,3429,24442,6052,35686,59604,57017,54435,8477,7809,5888,1847,33.8,99.9,59.3,11.5,47.8,40701,33.8,40758,33.8,77407,29.670004,-95.708089,49088378.0,1419197.0,18.953,0.548,0.1755140363450502,0.5617237367543944,0.5729559197265797,0.996087353598878,0.495074539029452,A,50,"A,B,C_5mi_C6",5,"A,B,C",4,119643.75,249605,34166,77.12
